"ESST_ID","V_ADOSZAM_TORZSSZAM_DEP","X_BRUTTO_HUF","KATEGORIA"
27673,2148,9554,"konyvel"
21457,2148,16417,"konyvel"
21457,2148,16417,"konyvel"
27673,2148,9813,"konyvel"
84052,2148,13290,"konyvel"
87521,2148,11026,"konyvel"
43565,2148,26342,"konyvel"
64419,2148,13352,"konyvel"
45971,2148,16824,"konyvel"
64419,2148,13536,"konyvel"
84052,2148,13290,"konyvel"
21872,2148,16809,"konyvel"
84052,2148,13398,"konyvel"
92233,2148,9610,"konyvel"
81791,2148,17068,"konyvel"
70782,2148,9504,"konyvel"
27740,2148,9617,"konyvel"
42293,2148,17152,"konyvel"
64419,2148,12803,"konyvel"
70782,2148,10150,"konyvel"
11807,2148,13354,"konyvel"
12290,2148,17790,"konyvel"
96589,2148,16791,"konyvel"
64419,2148,12603,"konyvel"
81791,2148,16728,"konyvel"
11922,2148,29769,"konyvel"
53266,2148,13423,"konyvel"
96589,2148,16581,"konyvel"
76101,2148,10317,"konyvel"
42293,2148,16656,"konyvel"
96150,2148,11474,"konyvel"
84190,2148,17593,"konyvel"
25741,2148,13036,"konyvel"
59683,2148,17071,"konyvel"
27673,2148,9666,"konyvel"
81791,2148,16788,"konyvel"
76101,2148,10179,"konyvel"
25741,2148,13036,"konyvel"
14062,2148,9454,"konyvel"
69046,2148,15986,"konyvel"
84052,2148,12566,"konyvel"
44646,2148,12753,"konyvel"
27740,2148,9817,"konyvel"
19278,2148,3650,"konyvel"
70782,2148,9504,"konyvel"
21457,2148,17539,"konyvel"
21559,2148,17410,"konyvel"
64419,2148,12603,"konyvel"
45467,2148,7180,"konyvel"
55558,2148,11209,"konyvel"
21872,2148,16392,"konyvel"
27740,2148,9566,"konyvel"
89174,2148,79226,"n_szoft"
92233,2148,10285,"konyvel"
27740,2148,10139,"konyvel"
34046,2148,12498,"konyvel"
42293,2148,17152,"konyvel"
92233,2148,9529,"konyvel"
70782,2148,9504,"konyvel"
21457,2148,17539,"konyvel"
70782,2148,9948,"konyvel"
27673,2148,10115,"konyvel"
25741,2148,12932,"konyvel"
42293,2148,17452,"konyvel"
96589,2148,15773,"konyvel"
34618,2148,10389,"konyvel"
92233,2148,9488,"konyvel"
93605,2148,9579,"konyvel"
53266,2148,12625,"konyvel"
62929,2148,20234,"konyvel"
44646,2148,12605,"konyvel"
34618,2148,10389,"konyvel"
84052,2148,13290,"konyvel"
62734,2148,13519,"konyvel"
27740,2148,9760,"konyvel"
96589,2148,16581,"konyvel"
76101,2148,10206,"konyvel"
52229,2148,10972,"konyvel"
19630,2148,9515,"konyvel"
12290,2148,17183,"konyvel"
81791,2148,17145,"konyvel"
69046,2148,17092,"konyvel"
70782,2148,9783,"konyvel"
45971,2148,17502,"konyvel"
92233,2148,10285,"konyvel"
12290,2148,17385,"konyvel"
45971,2148,17502,"konyvel"
92233,2148,9654,"konyvel"
45971,2148,16824,"konyvel"
21559,2148,17569,"konyvel"
21559,2148,16207,"konyvel"
45971,2148,16536,"konyvel"
92233,2148,10013,"konyvel"
11807,2148,13015,"konyvel"
63462,2148,32375,"konyvel"
92233,2148,10377,"konyvel"
27673,2148,9850,"konyvel"
11807,2148,12988,"konyvel"
64419,2148,12683,"konyvel"
64419,2148,12683,"konyvel"
69046,2148,15986,"konyvel"
11807,2148,12322,"konyvel"
24048,2148,2996,"konyvel"
11807,2148,12617,"konyvel"
57941,2148,4438,"konyvel"
68822,2148,10272,"konyvel"
12290,2148,16581,"konyvel"
34618,2148,10216,"konyvel"
25741,2148,13413,"konyvel"
42293,2148,16494,"konyvel"
44646,2148,13592,"konyvel"
71953,2148,26054,"konyvel"
27740,2148,9617,"konyvel"
21872,2148,16249,"konyvel"
76101,2148,10206,"konyvel"
69046,2148,16455,"konyvel"
45971,2148,17159,"konyvel"
14062,2148,9454,"konyvel"
70782,2148,9420,"konyvel"
69046,2148,16225,"konyvel"
76101,2148,10317,"konyvel"
81791,2148,16780,"konyvel"
21559,2148,16207,"konyvel"
44646,2148,13157,"konyvel"
77500,2148,16820,"konyvel"
21559,2148,16679,"konyvel"
27673,2148,9961,"konyvel"
27673,2148,9961,"konyvel"
69046,2148,17026,"konyvel"
12290,2148,17790,"konyvel"
79331,2148,16715,"konyvel"
70782,2148,10039,"konyvel"
35786,2148,14301,"konyvel"
21559,2148,16679,"konyvel"
45971,2148,17287,"konyvel"
42293,2148,16764,"konyvel"
34046,2148,12478,"konyvel"
27673,2148,10115,"konyvel"
27673,2148,10115,"konyvel"
21457,2148,16994,"konyvel"
64419,2148,12863,"konyvel"
64419,2148,13536,"konyvel"
43365,2148,17241,"konyvel"
30472,2148,10359,"konyvel"
27673,2148,10359,"konyvel"
92233,2148,9654,"konyvel"
81791,2148,16432,"konyvel"
18951,2148,96923,"konyvel"
34618,2148,9483,"konyvel"
25741,2148,13036,"konyvel"
25741,2148,13106,"konyvel"
84052,2148,12524,"konyvel"
45551,2148,16071,"konyvel"
81791,2148,16788,"konyvel"
59683,2148,17399,"konyvel"
59683,2148,17071,"konyvel"
70782,2148,9504,"konyvel"
45971,2148,16536,"konyvel"
27673,2148,10115,"konyvel"
38821,2148,10837,"konyvel"
45971,2148,16982,"konyvel"
27673,2148,9666,"konyvel"
19630,2148,10373,"konyvel"
84052,2148,12566,"konyvel"
12290,2148,17790,"konyvel"
27673,2148,9554,"konyvel"
42293,2148,16364,"konyvel"
64419,2148,13599,"konyvel"
64419,2148,13352,"konyvel"
21559,2148,17379,"konyvel"
21559,2148,16679,"konyvel"
69046,2148,17367,"konyvel"
92233,2148,9610,"konyvel"
42293,2148,16494,"konyvel"
96589,2148,15734,"konyvel"
69046,2148,16011,"konyvel"
42293,2148,17582,"konyvel"
92233,2148,10013,"konyvel"
21457,2148,16978,"konyvel"
27740,2148,9760,"konyvel"
34046,2148,12402,"konyvel"
64419,2148,12863,"konyvel"
44646,2148,13592,"konyvel"
71317,2148,10205,"konyvel"
57941,2148,4726,"konyvel"
44646,2148,12753,"konyvel"
44646,2148,12753,"konyvel"
27740,2148,9566,"konyvel"
40715,2148,9970,"konyvel"
44646,2148,12566,"konyvel"
34618,2148,9483,"konyvel"
81488,2148,4876,"konyvel"
12290,2148,17183,"konyvel"
76101,2148,10317,"konyvel"
81791,2148,16788,"konyvel"
25741,2148,13106,"konyvel"
15584,2148,11884,"konyvel"
12290,2148,16890,"konyvel"
25741,2148,12932,"konyvel"
81791,2148,17068,"konyvel"
70782,2148,10039,"konyvel"
62734,2148,13320,"konyvel"
27740,2148,9474,"konyvel"
45971,2148,16982,"konyvel"
21559,2148,17569,"konyvel"
21872,2148,15973,"konyvel"
84052,2148,12524,"konyvel"
30472,2148,9756,"konyvel"
42293,2148,17152,"konyvel"
34825,2148,10118,"konyvel"
87521,2148,11393,"konyvel"
79331,2148,16776,"konyvel"
45971,2148,17159,"konyvel"
70782,2148,9863,"konyvel"
63332,2148,49081,"konyvel"
34046,2148,13072,"konyvel"
12290,2148,16461,"konyvel"
27673,2148,9850,"konyvel"
79331,2148,16907,"konyvel"
64419,2148,13536,"konyvel"
58877,2148,5149,"konyvel"
45971,2148,17287,"konyvel"
34046,2148,13072,"konyvel"
11807,2148,13354,"konyvel"
12290,2148,16890,"konyvel"
43365,2148,17649,"konyvel"
96589,2148,16791,"konyvel"
50949,2148,29939,"konyvel"
42293,2148,16764,"konyvel"
42289,2148,34148,"konyvel"
44646,2148,12566,"konyvel"
12290,2148,16890,"konyvel"
69940,2148,11800,"konyvel"
76101,2148,9419,"konyvel"
84052,2148,13165,"konyvel"
45971,2148,17502,"konyvel"
59683,2148,17399,"konyvel"
12290,2148,17790,"konyvel"
42293,2148,16364,"konyvel"
21559,2148,17410,"konyvel"
62734,2148,12475,"konyvel"
12290,2148,17863,"konyvel"
21559,2148,16207,"konyvel"
21559,2148,16617,"konyvel"
25741,2148,12929,"konyvel"
70782,2148,9420,"konyvel"
42293,2148,17452,"konyvel"
62734,2148,12820,"konyvel"
12290,2148,16461,"konyvel"
44646,2148,12566,"konyvel"
21872,2148,15914,"konyvel"
44420,2148,10313,"konyvel"
21457,2148,16978,"konyvel"
51866,2148,6756,"konyvel"
12290,2148,17385,"konyvel"
44646,2148,13157,"konyvel"
63332,2148,47205,"konyvel"
69046,2148,17092,"konyvel"
42293,2148,16494,"konyvel"
79331,2148,17544,"konyvel"
34046,2148,13543,"konyvel"
21457,2148,16831,"konyvel"
25741,2148,13343,"konyvel"
25741,2148,12520,"konyvel"
25741,2148,13343,"konyvel"
30065,2148,10070,"konyvel"
13980,2148,4739,"konyvel"
30472,2148,9874,"konyvel"
40715,2148,9506,"konyvel"
81791,2148,16788,"konyvel"
21457,2148,17037,"konyvel"
70782,2148,9420,"konyvel"
34618,2148,10216,"konyvel"
45971,2148,17287,"konyvel"
25741,2148,13343,"konyvel"
86988,2148,26024,"konyvel"
19630,2148,9472,"konyvel"
25741,2148,13413,"konyvel"
70782,2148,10039,"konyvel"
21559,2148,17379,"konyvel"
81791,2148,16432,"konyvel"
21559,2148,17569,"konyvel"
27673,2148,9666,"konyvel"
42293,2148,16364,"konyvel"
44420,2148,10371,"konyvel"
21872,2148,16092,"konyvel"
21559,2148,17574,"konyvel"
30472,2148,10359,"konyvel"
21872,2148,16076,"konyvel"
27740,2148,9760,"konyvel"
96589,2148,15773,"konyvel"
42293,2148,17582,"konyvel"
21872,2148,16076,"konyvel"
42293,2148,17452,"konyvel"
21872,2148,16392,"konyvel"
62734,2148,12820,"konyvel"
96589,2148,16262,"konyvel"
22445,2148,32500,"konyvel"
79331,2148,16630,"konyvel"
92568,2148,16748,"konyvel"
21559,2148,16617,"konyvel"
27673,2148,9666,"konyvel"
59683,2148,16431,"konyvel"
21457,2148,17037,"konyvel"
28003,2148,6227,"konyvel"
11807,2148,13423,"konyvel"
25741,2148,12929,"konyvel"
30065,2148,10128,"konyvel"
30472,2148,9756,"konyvel"
40715,2148,9506,"konyvel"
44646,2148,13157,"konyvel"
12290,2148,16461,"konyvel"
30065,2148,10128,"konyvel"
96589,2148,16581,"konyvel"
50082,2148,19921,"konyvel"
25741,2148,12929,"konyvel"
27740,2148,10282,"konyvel"
53266,2148,12770,"konyvel"
21559,2148,17410,"konyvel"
45971,2148,16536,"konyvel"
12290,2148,16461,"konyvel"
45971,2148,16824,"konyvel"
12290,2148,16890,"konyvel"
21559,2148,17379,"konyvel"
96589,2148,15673,"konyvel"
70782,2148,9863,"konyvel"
42293,2148,16364,"konyvel"
62734,2148,13320,"konyvel"
69046,2148,17367,"konyvel"
87521,2148,11026,"konyvel"
44420,2148,9906,"konyvel"
21559,2148,17574,"konyvel"
69046,2148,16455,"konyvel"
79331,2148,16907,"konyvel"
61637,2148,8950,"konyvel"
79331,2148,16715,"konyvel"
21457,2148,16831,"konyvel"
44420,2148,9906,"konyvel"
49164,2148,39913,"konyvel"
79331,2148,16274,"konyvel"
21457,2148,16831,"konyvel"
21457,2148,16743,"konyvel"
92233,2148,9488,"konyvel"
27673,2148,10359,"konyvel"
11807,2148,13354,"konyvel"
76101,2148,10300,"konyvel"
57941,2148,4438,"konyvel"
11807,2148,12617,"konyvel"
44646,2148,12647,"konyvel"
44646,2148,12647,"konyvel"
27740,2148,9760,"konyvel"
25741,2148,12520,"konyvel"
79331,2148,16274,"konyvel"
42293,2148,17452,"konyvel"
14794,2148,11758,"konyvel"
25741,2148,12929,"konyvel"
42293,2148,16494,"konyvel"
53266,2148,13019,"konyvel"
87220,2148,6465,"konyvel"
42293,2148,16364,"konyvel"
70782,2148,9420,"konyvel"
70782,2148,10039,"konyvel"
21559,2148,16207,"konyvel"
81791,2148,16728,"konyvel"
44420,2148,10298,"konyvel"
21559,2148,16679,"konyvel"
24677,2148,13547,"konyvel"
27673,2148,9554,"konyvel"
27740,2148,9617,"konyvel"
27740,2148,10139,"konyvel"
96589,2148,16262,"konyvel"
87521,2148,11393,"konyvel"
21559,2148,17574,"konyvel"
34825,2148,10325,"konyvel"
27740,2148,9617,"konyvel"
62734,2148,12475,"konyvel"
62734,2148,13519,"konyvel"
44646,2148,13592,"konyvel"
30472,2148,9850,"konyvel"
34046,2148,12979,"konyvel"
30472,2148,10205,"konyvel"
27673,2148,9961,"konyvel"
34046,2148,12478,"konyvel"
11807,2148,13453,"konyvel"
14449,2148,2485,"konyvel"
30472,2148,9756,"konyvel"
81791,2148,17068,"konyvel"
15045,2148,4745,"konyvel"
81791,2148,16010,"konyvel"
60393,2148,13488,"konyvel"
74707,2148,6692,"konyvel"
21559,2148,17569,"konyvel"
44646,2148,12586,"konyvel"
25741,2148,13413,"konyvel"
79331,2148,16630,"konyvel"
79331,2148,16630,"konyvel"
69046,2148,17092,"konyvel"
42293,2148,17152,"konyvel"
53266,2148,12625,"konyvel"
25741,2148,12929,"konyvel"
70782,2148,9863,"konyvel"
96589,2148,16581,"konyvel"
96589,2148,15734,"konyvel"
21559,2148,17379,"konyvel"
70782,2148,9504,"konyvel"
12290,2148,16581,"konyvel"
44420,2148,10240,"konyvel"
27740,2148,10282,"konyvel"
69046,2148,16225,"konyvel"
44646,2148,12647,"konyvel"
24677,2148,13160,"konyvel"
44420,2148,9906,"konyvel"
29578,2148,3768,"konyvel"
21559,2148,16679,"konyvel"
30472,2148,9874,"konyvel"
81791,2148,16780,"konyvel"
82657,2148,26277,"konyvel"
27740,2148,10282,"konyvel"
70100,2148,14553,"konyvel"
94943,2148,3223,"konyvel"
42293,2148,16764,"konyvel"
92568,2148,16136,"konyvel"
27673,2148,10359,"konyvel"
27740,2148,10282,"konyvel"
64419,2148,12803,"konyvel"
64419,2148,12803,"konyvel"
27673,2148,10359,"konyvel"
43365,2148,17772,"konyvel"
30065,2148,10070,"konyvel"
30472,2148,9874,"konyvel"
81791,2148,17068,"konyvel"
70782,2148,9783,"konyvel"
45971,2148,16824,"konyvel"
96589,2148,15673,"konyvel"
92233,2148,10377,"konyvel"
96589,2148,16262,"konyvel"
71559,2148,17954,"konyvel"
84052,2148,13290,"konyvel"
27740,2148,10139,"konyvel"
25741,2148,13343,"konyvel"
19630,2148,10017,"konyvel"
96589,2148,16581,"konyvel"
21559,2148,16679,"konyvel"
70782,2148,10150,"konyvel"
27740,2148,9817,"konyvel"
64864,2148,13672,"konyvel"
12290,2148,17863,"konyvel"
21559,2148,16617,"konyvel"
10492,2148,16480,"konyvel"
45551,2148,16623,"konyvel"
27740,2148,9566,"konyvel"
44646,2148,12605,"konyvel"
21559,2148,17379,"konyvel"
21559,2148,16207,"konyvel"
27740,2148,9566,"konyvel"
62734,2148,12475,"konyvel"
44420,2148,9812,"konyvel"
63332,2148,49081,"konyvel"
30472,2148,10359,"konyvel"
62734,2148,13379,"konyvel"
79331,2148,16274,"konyvel"
79331,2148,16907,"konyvel"
92233,2148,9610,"konyvel"
18600,2148,2583,"konyvel"
64419,2148,12603,"konyvel"
42293,2148,17582,"konyvel"
44646,2148,12566,"konyvel"
22727,2148,13422,"konyvel"
12290,2148,16581,"konyvel"
92233,2148,10285,"konyvel"
44646,2148,13592,"konyvel"
44646,2148,12753,"konyvel"
22837,2148,11834,"konyvel"
65648,2148,11634,"konyvel"
34618,2148,10189,"konyvel"
96589,2148,15673,"konyvel"
96589,2148,16791,"konyvel"
27740,2148,10139,"konyvel"
62734,2148,13582,"konyvel"
69046,2148,15986,"konyvel"
10492,2148,16482,"konyvel"
53266,2148,13423,"konyvel"
27673,2148,10359,"konyvel"
62734,2148,13519,"konyvel"
21559,2148,16617,"konyvel"
62734,2148,13481,"konyvel"
45551,2148,17465,"konyvel"
24677,2148,13547,"konyvel"
21559,2148,16617,"konyvel"
27740,2148,9474,"konyvel"
96589,2148,16543,"konyvel"
65175,2148,12149,"konyvel"
30472,2148,9756,"konyvel"
21457,2148,17539,"konyvel"
44646,2148,12647,"konyvel"
30472,2148,9913,"konyvel"
44646,2148,13157,"konyvel"
44420,2148,10240,"konyvel"
34046,2148,12498,"konyvel"
30472,2148,9986,"konyvel"
92568,2148,16176,"konyvel"
92568,2148,16456,"konyvel"
30472,2148,9913,"konyvel"
27740,2148,10282,"konyvel"
19630,2148,9515,"konyvel"
64419,2148,12803,"konyvel"
21559,2148,17410,"konyvel"
43365,2148,17228,"konyvel"
53266,2148,13194,"konyvel"
43365,2148,16451,"konyvel"
96589,2148,16543,"konyvel"
57941,2148,4726,"konyvel"
30472,2148,9913,"konyvel"
34618,2148,9854,"konyvel"
70782,2148,9863,"konyvel"
69046,2148,16011,"konyvel"
96589,2148,16791,"konyvel"
64139,2148,6220,"konyvel"
25741,2148,12520,"konyvel"
69046,2148,16455,"konyvel"
59683,2148,16431,"konyvel"
55258,2148,1664,"n_szoft"
12881,2148,4378,"konyvel"
81791,2148,17145,"konyvel"
21872,2148,16809,"konyvel"
81791,2148,17145,"konyvel"
69787,2148,8013,"konyvel"
62734,2148,13582,"konyvel"
69046,2148,17367,"konyvel"
96589,2148,16543,"konyvel"
45551,2148,16296,"konyvel"
27740,2148,9817,"konyvel"
44420,2148,10371,"konyvel"
44420,2148,10313,"konyvel"
24677,2148,12395,"konyvel"
31649,2148,6366,"konyvel"
76101,2148,10317,"konyvel"
69046,2148,16225,"konyvel"
44646,2148,13592,"konyvel"
62734,2148,13481,"konyvel"
41254,2148,10682,"konyvel"
79331,2148,16907,"konyvel"
81791,2148,17145,"konyvel"
21457,2148,17037,"konyvel"
27740,2148,9474,"konyvel"
21457,2148,16743,"konyvel"
43365,2148,17241,"konyvel"
44646,2148,12605,"konyvel"
25741,2148,13036,"konyvel"
25741,2148,12932,"konyvel"
25741,2148,13413,"konyvel"
34618,2148,9592,"konyvel"
92233,2148,10285,"konyvel"
30472,2148,9913,"konyvel"
43365,2148,17241,"konyvel"
81791,2148,16432,"konyvel"
30043,2148,6384,"konyvel"
42293,2148,16364,"konyvel"
29625,2148,6944,"konyvel"
12290,2148,16581,"konyvel"
75779,2148,6599,"konyvel"
27673,2148,10115,"konyvel"
19630,2148,9515,"konyvel"
10492,2148,16925,"konyvel"
81791,2148,16780,"konyvel"
97572,2148,12677,"konyvel"
30472,2148,10205,"konyvel"
30472,2148,9986,"konyvel"
45551,2148,16071,"konyvel"
45551,2148,17116,"konyvel"
40149,2148,12741,"konyvel"
30472,2148,9850,"konyvel"
30472,2148,10359,"konyvel"
44646,2148,12753,"konyvel"
78174,2148,16743,"konyvel"
44420,2148,10313,"konyvel"
62734,2148,13379,"konyvel"
86364,2148,23561,"konyvel"
50079,2148,7293,"konyvel"
91258,2148,5772,"konyvel"
92568,2148,16136,"konyvel"
42293,2148,17152,"konyvel"
81791,2148,16010,"konyvel"
79331,2148,16715,"konyvel"
92568,2148,16136,"konyvel"
27820,2148,15102,"konyvel"
48299,2148,3629,"konyvel"
64419,2148,13536,"konyvel"
44646,2148,12647,"konyvel"
44646,2148,12566,"konyvel"
25741,2148,13413,"konyvel"
25741,2148,13106,"konyvel"
21457,2148,16743,"konyvel"
81791,2148,17068,"konyvel"
70782,2148,10039,"konyvel"
44646,2148,12566,"konyvel"
27740,2148,9474,"konyvel"
69046,2148,16011,"konyvel"
68822,2148,9705,"konyvel"
70782,2148,9948,"konyvel"
27740,2148,9817,"konyvel"
10492,2148,16482,"konyvel"
35991,2148,12040,"konyvel"
19630,2148,10017,"konyvel"
62734,2148,13320,"konyvel"
27740,2148,10139,"konyvel"
79752,2148,22241,"n_szoft"
24677,2148,12360,"konyvel"
62734,2148,13519,"konyvel"
88787,2148,6868,"konyvel"
44646,2148,13157,"konyvel"
45551,2148,17465,"konyvel"
53266,2148,13194,"konyvel"
78174,2148,17304,"konyvel"
30472,2148,9913,"konyvel"
30472,2148,9986,"konyvel"
64419,2148,13599,"konyvel"
30472,2148,9874,"konyvel"
63332,2148,47205,"konyvel"
24677,2148,13136,"konyvel"
64419,2148,12803,"konyvel"
79331,2148,17544,"konyvel"
43365,2148,17228,"konyvel"
92568,2148,16456,"konyvel"
21559,2148,17379,"konyvel"
92233,2148,9529,"konyvel"
11807,2148,13015,"konyvel"
64419,2148,13599,"konyvel"
25741,2148,13036,"konyvel"
64419,2148,12683,"konyvel"
90955,2148,8602,"konyvel"
30472,2148,10359,"konyvel"
53266,2148,13019,"konyvel"
25741,2148,12932,"konyvel"
21457,2148,16994,"konyvel"
12290,2148,17863,"konyvel"
40715,2148,9970,"konyvel"
84052,2148,12566,"konyvel"
25741,2148,13036,"konyvel"
45551,2148,16623,"konyvel"
39104,2148,2631,"konyvel"
69046,2148,16455,"konyvel"
21457,2148,16417,"konyvel"
40056,2148,9944,"konyvel"
25741,2148,13343,"konyvel"
62734,2148,13582,"konyvel"
62734,2148,12820,"konyvel"
44420,2148,9812,"konyvel"
68092,2148,9249,"konyvel"
44646,2148,12605,"konyvel"
53299,2148,10520,"konyvel"
80141,2148,3807,"konyvel"
44420,2148,10371,"konyvel"
44646,2148,13592,"konyvel"
53266,2148,13600,"konyvel"
53266,2148,12770,"konyvel"
76101,2148,10179,"konyvel"
53266,2148,12633,"konyvel"
19133,2148,25388,"konyvel"
62734,2148,13582,"konyvel"
44420,2148,10183,"konyvel"
69046,2148,16225,"konyvel"
92233,2148,10285,"konyvel"
92568,2148,16748,"konyvel"
92568,2148,16136,"konyvel"
21872,2148,16249,"konyvel"
82000,2148,11142,"konyvel"
21457,2148,16994,"konyvel"
38162,2148,10761,"konyvel"
11807,2148,12322,"konyvel"
96589,2148,15734,"konyvel"
45971,2148,16824,"konyvel"
96589,2148,15773,"konyvel"
30472,2148,10205,"konyvel"
69046,2148,16225,"konyvel"
92233,2148,9488,"konyvel"
79331,2148,16776,"konyvel"
69046,2148,17026,"konyvel"
84052,2148,13165,"konyvel"
42293,2148,16494,"konyvel"
84052,2148,12380,"konyvel"
10492,2148,16480,"konyvel"
10492,2148,17215,"konyvel"
59683,2148,17071,"konyvel"
45551,2148,17116,"konyvel"
19630,2148,9884,"konyvel"
10492,2148,16565,"konyvel"
64419,2148,13536,"konyvel"
77189,2148,8824,"konyvel"
53266,2148,13600,"konyvel"
88787,2148,6859,"konyvel"
44646,2148,12586,"konyvel"
44646,2148,12605,"konyvel"
78174,2148,17025,"konyvel"
88787,2148,6859,"konyvel"
88787,2148,6868,"konyvel"
34046,2148,13543,"konyvel"
27740,2148,9760,"konyvel"
40498,2148,53815,"konyvel"
44646,2148,12586,"konyvel"
30472,2148,9850,"konyvel"
44646,2148,12647,"konyvel"
79331,2148,16776,"konyvel"
77068,2148,21637,"konyvel"
42293,2148,16656,"konyvel"
81791,2148,17145,"konyvel"
81791,2148,16780,"konyvel"
53451,2148,1185,"konyvel"
12290,2148,16890,"konyvel"
21872,2148,16092,"konyvel"
26966,2148,18902,"konyvel"
43365,2148,16809,"konyvel"
83564,2148,3181,"konyvel"
65641,2148,20703,"konyvel"
44646,2148,12753,"konyvel"
21872,2148,16809,"konyvel"
69046,2148,16455,"konyvel"
79331,2148,16274,"konyvel"
44646,2148,12566,"konyvel"
57663,2148,7903,"konyvel"
69046,2148,17026,"konyvel"
21457,2148,16994,"konyvel"
27673,2148,9961,"konyvel"
45551,2148,16296,"konyvel"
19630,2148,9472,"konyvel"
45551,2148,17116,"konyvel"
27673,2148,9813,"konyvel"
24677,2148,12348,"konyvel"
21872,2148,16076,"konyvel"
11807,2148,13354,"konyvel"
63049,2148,10068,"konyvel"
10492,2148,17215,"konyvel"
53266,2148,13019,"konyvel"
44420,2148,10298,"konyvel"
79331,2148,17326,"konyvel"
92233,2148,9610,"konyvel"
87573,2148,1325,"konyvel"
64419,2148,12863,"konyvel"
44646,2148,12586,"konyvel"
53266,2148,13019,"konyvel"
76101,2148,10206,"konyvel"
24677,2148,12360,"konyvel"
33106,2148,9112,"konyvel"
82737,2148,27396,"konyvel"
69046,2148,17026,"konyvel"
79331,2148,16630,"konyvel"
21559,2148,17569,"konyvel"
81791,2148,16780,"konyvel"
14149,2148,23579,"egyeb"
59683,2148,17071,"konyvel"
30472,2148,9874,"konyvel"
61671,2148,11549,"konyvel"
12290,2148,17863,"konyvel"
30472,2148,10205,"konyvel"
41842,2148,22340,"konyvel"
21902,2148,7989,"konyvel"
27740,2148,10282,"konyvel"
69046,2148,17092,"konyvel"
81791,2148,17145,"konyvel"
42293,2148,17582,"konyvel"
78174,2148,16967,"konyvel"
10492,2148,16925,"konyvel"
45551,2148,16071,"konyvel"
62734,2148,12475,"konyvel"
58572,2148,5955,"konyvel"
19630,2148,9572,"konyvel"
19630,2148,10373,"konyvel"
21559,2148,16679,"konyvel"
96589,2148,16262,"konyvel"
25162,2148,12811,"konyvel"
24677,2148,13136,"konyvel"
64419,2148,13352,"konyvel"
44420,2148,10240,"konyvel"
30472,2148,9986,"konyvel"
10492,2148,16482,"konyvel"
53266,2148,12633,"konyvel"
76101,2148,9434,"konyvel"
53266,2148,12770,"konyvel"
53266,2148,13194,"konyvel"
21457,2148,16743,"konyvel"
62734,2148,13320,"konyvel"
44420,2148,10298,"konyvel"
45551,2148,16623,"konyvel"
76101,2148,10317,"konyvel"
92568,2148,16746,"konyvel"
81791,2148,16728,"konyvel"
34046,2148,12478,"konyvel"
21559,2148,17574,"konyvel"
11807,2148,13423,"konyvel"
27740,2148,9760,"konyvel"
27740,2148,10139,"konyvel"
43365,2148,17649,"konyvel"
64419,2148,13536,"konyvel"
92233,2148,10013,"konyvel"
81791,2148,17068,"konyvel"
21457,2148,16978,"konyvel"
25741,2148,12929,"konyvel"
42293,2148,16656,"konyvel"
70782,2148,9504,"konyvel"
69046,2148,17367,"konyvel"
45971,2148,17502,"konyvel"
27673,2148,10359,"konyvel"
21559,2148,16207,"konyvel"
45551,2148,17116,"konyvel"
19630,2148,10373,"konyvel"
38443,2148,22773,"konyvel"
35777,2148,14338,"konyvel"
45551,2148,17559,"konyvel"
62734,2148,12475,"konyvel"
44420,2148,10183,"konyvel"
44151,2148,3984,"konyvel"
53266,2148,13600,"konyvel"
43365,2148,17772,"konyvel"
10492,2148,16480,"konyvel"
64419,2148,12603,"konyvel"
24842,2148,17317,"konyvel"
21872,2148,16249,"konyvel"
34046,2148,12959,"konyvel"
44420,2148,10183,"konyvel"
30472,2148,9913,"konyvel"
30472,2148,9756,"konyvel"
64419,2148,13599,"konyvel"
78174,2148,17245,"konyvel"
45551,2148,16424,"konyvel"
76101,2148,10300,"konyvel"
92233,2148,9654,"konyvel"
34046,2148,12402,"konyvel"
92568,2148,16746,"konyvel"
17831,2148,3661,"konyvel"
42293,2148,17152,"konyvel"
34046,2148,12959,"konyvel"
73190,2148,19342,"konyvel"
96589,2148,15734,"konyvel"
34618,2148,10216,"konyvel"
67512,2148,16846,"konyvel"
92233,2148,10377,"konyvel"
43365,2148,17772,"konyvel"
70782,2148,9863,"konyvel"
21457,2148,16417,"konyvel"
27673,2148,9813,"konyvel"
62332,2148,9020,"konyvel"
15296,2148,16804,"konyvel"
48601,2148,26080,"konyvel"
81791,2148,16010,"konyvel"
64226,2148,26758,"konyvel"
45971,2148,17258,"konyvel"
27673,2148,9961,"konyvel"
62734,2148,13519,"konyvel"
78174,2148,18101,"konyvel"
68795,2148,19687,"konyvel"
21559,2148,17569,"konyvel"
75609,2148,9939,"konyvel"
10492,2148,16925,"konyvel"
21872,2148,16092,"konyvel"
87823,2148,5011,"konyvel"
10492,2148,17215,"konyvel"
87823,2148,4697,"konyvel"
79331,2148,16776,"konyvel"
44646,2148,12605,"konyvel"
76101,2148,10171,"konyvel"
62734,2148,13320,"konyvel"
53266,2148,12625,"konyvel"
79331,2148,17544,"konyvel"
76101,2148,9434,"konyvel"
92233,2148,10377,"konyvel"
11807,2148,12988,"konyvel"
81791,2148,16432,"konyvel"
12290,2148,17183,"konyvel"
92568,2148,16746,"konyvel"
34046,2148,12979,"konyvel"
45971,2148,16982,"konyvel"
