x1,x2,label
71.68923669413876,-60.07837324894777,C
51.246206896124036,-55.56984069838592,C
79.82811251175251,-52.35919126680315,C
50.23280415108871,97.4142151136088,B
68.80047819050914,-48.3102360000323,C
39.533751278784536,93.26494979002028,B
-46.74491412613839,-4.46716508718713,A
-51.58967575020904,10.418203458823182,A
-47.478579612893455,-6.115090584460497,A
46.20356690271659,97.20065970161016,B
46.10322119603013,108.0665393785174,B
